#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
19xxh;19XX: The War Against Destiny (Hispanic 951218);MAME (Libretro);19xx;1996;Capcom;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;19xx;;;2
19xxjr1;19XX: The War Against Destiny (Japan 951225);MAME (Libretro);19xx;1996;Capcom;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;19xx;;;2
19xxj;19XX: The War Against Destiny (Japan 960104, yellow case);MAME (Libretro);19xx;1996;Capcom;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;19xx;;;2
19xx;19XX: The War Against Destiny (USA 951207);MAME (Libretro);;1996;Capcom;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;2
openice;2 On 2 Open Ice Challenge (rev 1.21);MAME (Libretro);;1995;Midway;Sports / Hockey;4P sim;0;joystick (8-way);good;1;raster;;;;3
2020bb;2020 Super Baseball (set 1);MAME (Libretro);;1991;SNK / Pallas;Sports / Baseball;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
2020bbh;2020 Super Baseball (set 3);MAME (Libretro);2020bb;1991;SNK / Pallas;Sports / Baseball;2P sim;0;joystick (8-way);good;1;raster;2020bb;;;4
280zzzap;280-ZZZAP;MAME (Libretro);;1976;Dave Nutting Associates / Midway;Driving / 1st Person;1P;0;paddle,pedal;preliminary;1;raster;;;;2
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);MAME (Libretro);;1993;SNK;Sports / Wrestling;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
4enraya;4 En Raya (set 1);MAME (Libretro);;1990;IDSA;Puzzle / Match;2P sim;0;joystick (2-way);good;1;raster;;;;2
4in1;4 Fun in 1;MAME (Libretro);;1981;Armenia / Food and Fun;Multiplay / Compilation;2P alt;90;joystick (8-way);imperfect;1;raster;;;;1
4dwarrio;4-D Warriors (315-5162);MAME (Libretro);;1985;Coreland / Sega;Shooter / Flying Horizontal;2P alt;0;joystick (8-way);good;1;raster;;;;2
600;600;MAME (Libretro);turtles;1981;Konami;Maze;2P alt;90;joystick (4-way);good;1;raster;turtles;;;1
64street;64th. Street - A Detective Story (World);MAME (Libretro);;1991;Jaleco;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;;;;2
720gr1;720 Degrees (German, rev 1);MAME (Libretro);720;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;720;;;2
720g;720 Degrees (German, rev 2);MAME (Libretro);720;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;720;;;2
720r1;720 Degrees (rev 1);MAME (Libretro);720;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;720;;;2
720r2;720 Degrees (rev 2);MAME (Libretro);720;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;720;;;2
720r3;720 Degrees (rev 3);MAME (Libretro);720;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;720;;;2
720;720 Degrees (rev 4);MAME (Libretro);;1986;Atari Games;Sports / Skateboarding;2P alt;0;joystick (analog),dial;good;1;raster;;;;2
7jigen;7jigen no Youseitachi - Mahjong 7 Dimensions (Japan);MAME (Libretro);;1990;Dynax;Tabletop / Mahjong * Mature *;1P;180;mahjong;imperfect;1;raster;;;;
800fath;800 Fathoms;MAME (Libretro);mariner;1981;Amenip (US Billiards Inc. license);Shooter / Misc. Horizontal;2P alt;90;joystick (8-way);imperfect;1;raster;mariner;;;2
9ballsht;9-Ball Shootout (set 1);MAME (Libretro);;1993;E-Scape EnterMedia (Bundra license);Sports / Pool;2P alt;0;joystick (8-way);good;1;raster;;;;3
apbf;APB - All Points Bulletin (French);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apbg;APB - All Points Bulletin (German);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb1;APB - All Points Bulletin (rev 1);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb2;APB - All Points Bulletin (rev 2);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb3;APB - All Points Bulletin (rev 3);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb4;APB - All Points Bulletin (rev 4);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb5;APB - All Points Bulletin (rev 5);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb6;APB - All Points Bulletin (rev 6);MAME (Libretro);apb;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;apb;;;3
apb;APB - All Points Bulletin (rev 7);MAME (Libretro);;1987;Atari Games;Driving;1P;270;pedal,dial;good;1;raster;;;;3
aso;ASO - Armored Scrum Object;MAME (Libretro);;1985;SNK;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;3
av2mj1bb;AV2Mahjong No.1 Bay Bridge no Seijo (Japan);MAME (Libretro);;1991;Miki Syouji / AV Japan;Tabletop / Mahjong * Mature *;1P;0;mahjong;preliminary;1;raster;;;chd;
av2mj2rg;AV2Mahjong No.2 Rouge no Kaori (Japan);MAME (Libretro);;1991;Miki Syouji / AV Japan;Tabletop / Mahjong * Mature *;1P;0;mahjong;preliminary;1;raster;;;chd;
ace;Ace;MAME (Libretro);;1976;Allied Leisure;Shooter / Field;2P sim;0;joystick (8-way);preliminary;1;raster;;;;1
aceattac;Ace Attacker (FD1094 317-0059);MAME (Libretro);;1988;Sega;Sports / Volleyball;2P sim;270;pedal,joystick (analog),positional,trackball;good;1;raster;;;;1
acedrvrw;Ace Driver: Racing Evolution (Rev. AD2);MAME (Libretro);;1994;Namco;Driving / Race 1st Person;1P;0;joystick (vertical2-way),paddle,pedal;imperfect;1;raster;;;;4
victlapw;Ace Driver: Victory Lap (Rev. ADV2);MAME (Libretro);;1996;Namco;Driving / Race (chase view);1P;0;joystick (vertical2-way),paddle,pedal;imperfect;1;raster;;;;4
acrobatm;Acrobat Mission;MAME (Libretro);;1991;UPL (Taito license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dogfgt;Acrobatic Dog-Fight;MAME (Libretro);;1984;Technos Japan;Shooter / Flying;2P alt;0;joystick (8-way);good;1;raster;;;;3
nss_actr;Act Raiser (Nintendo Super System);MAME (Libretro);;1992;Enix;Platform / Fighter Scrolling;1P;0;joystick (8-way);preliminary;2;raster;nss;;;13
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 2);MAME (Libretro);;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;0;joystick (8-way);good;1;raster;;;;2
afighter;Action Fighter (FD1089A 317-0018);MAME (Libretro);;1986;Sega;Shooter / Misc. Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;3
nss_adam;The Addams Family (Nintendo Super System);MAME (Libretro);;1992;Ocean;Platform / Run Jump Scrolling;1P;0;joystick (8-way);preliminary;2;raster;nss;;;13
hatena;Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228);MAME (Libretro);;1990;Capcom;Quiz / Japanese;2P sim;0;;good;1;raster;;;;4
cworld2j;Adventure Quiz Capcom World 2 (Japan 920611);MAME (Libretro);;1992;Capcom;Quiz / Japanese;2P sim;0;;good;1;raster;;;;4
robby;The Adventures of Robby Roto!;MAME (Libretro);;1981;Dave Nutting Associates / Bally Midway;Maze / Digging;2P alt;0;joystick (4-way);good;1;raster;;;;1
aerofgtb;Aero Fighters (Taiwan / Japan, set 1);MAME (Libretro);aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;aerofgt;;;2
aerofgtc;Aero Fighters (Taiwan / Japan, set 2);MAME (Libretro);aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;aerofgt;;;2
aerofgt;Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware);MAME (Libretro);;1992;Video System Co.;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;2
sonicwi2;Aero Fighters 2 / Sonic Wings 2;MAME (Libretro);;1994;Video System Co.;Shooter / Flying Vertical;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
sonicwi3;Aero Fighters 3 / Sonic Wings 3;MAME (Libretro);;1995;Video System Co.;Shooter / Flying Vertical;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
aeroboto;Aeroboto;MAME (Libretro);formatz;1984;Jaleco (Williams license);Shooter / Misc. Horizontal;2P alt;0;joystick (8-way);imperfect;1;raster;formatz;;;2
aburner;After Burner;MAME (Libretro);aburner2;1987;Sega;Shooter / Flying (chase view);1P;0;joystick (analog);good;1;raster;aburner2;;;2
mt_aftrb;After Burner (Mega-Tech, SMS based);MAME (Libretro);;1987;Sega;Shooter / Flying (chase view);???;0;joystick (8-way);preliminary;2;raster;megatech;;;4
aburner2;After Burner II;MAME (Libretro);;1987;Sega;Shooter / Flying (chase view);1P;0;joystick (analog);good;1;raster;;;;2
superbon;Agent Super Bond (Super Cobra conversion);MAME (Libretro);;1985;Signatron USA;Maze / Shooter Small;2P alt;90;joystick (8-way);preliminary;1;raster;;;;2
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008);MAME (Libretro);;1994;ADK / SNK;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
koshien;Ah Eikou no Koshien (Japan);MAME (Libretro);;1990;Taito Corporation;Sports / Baseball;2P sim;0;joystick (8-way);good;1;raster;;;;3
airbustr;Air Buster: Trouble Specialty Raid Unit (World);MAME (Libretro);;1990;Kaneko (Namco license);Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;1;raster;;;;2
aircombj;Air Combat (Japan);MAME (Libretro);aircomb;1992;Namco;Shooter / Flying (chase view);1P;0;joystick (analog);preliminary;1;raster;aircomb;;;6
airco22b;Air Combat 22 (Rev. ACS1 Ver.B, Japan);MAME (Libretro);;1995;Namco;Shooter / Flying (chase view);1P;0;pedal,joystick (analog);preliminary;1;raster;;;;2
airduel;Air Duel (Japan);MAME (Libretro);;1990;Irem;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;4
agallet;Air Gallet (Europe);MAME (Libretro);;1996;Gazelle (Banpresto license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
ainferno;Air Inferno (US);MAME (Libretro);;1990;Taito America Corporation;Shooter / Flying 1st Person;1P;0;joystick (analog);preliminary;1;raster;;;;6
airraid;Air Raid (encrypted);MAME (Libretro);cshooter;1987;Seibu Kaihatsu;Shooter / Flying Vertical;???;270;joystick (8-way);preliminary;1;raster;cshooter;;;2
airwolf;Airwolf;MAME (Libretro);;1987;Kyugo;Shooter / Flying Horizontal;2P alt;0;joystick (8-way);good;1;raster;;;;2
ajax;Ajax;MAME (Libretro);;1987;Konami;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;;;;3
ajaxj;Ajax (Japan);MAME (Libretro);ajax;1987;Konami;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;ajax;;;3
akkanvdr;Akkanbeder (Ver 2.5J 1995/06/14);MAME (Libretro);spcinv95;1995;Taito Corporation;Shooter / Gallery;2P sim;270;joystick (8-way),dial;good;1;raster;spcinv95;;;4
alcon;Alcon (US);MAME (Libretro);;1986;Toaplan / Taito America Corp.;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;2
alexkidd;Alex Kidd: The Lost Stars (set 2, unprotected);MAME (Libretro);;1986;Sega;Platform / Run Jump Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
alibaba;Ali Baba and 40 Thieves;MAME (Libretro);;1982;Sega;Maze;2P alt;90;joystick (4-way);preliminary;1;raster;;;;1
alieninv;Alien Invasion;MAME (Libretro);invaders;19??;bootleg (Margamatics);Shooter / Gallery;2P alt;270;joystick (2-way);good;1;raster;invaders;;;1
astorm;Alien Storm (World, 2 Players) (FD1094 317-0154);MAME (Libretro);;1990;Sega;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
astormbl;Alien Storm (bootleg, set 1);MAME (Libretro);astorm;1990;bootleg;Platform / Shooter Scrolling;3P sim;0;joystick (8-way);imperfect;1;raster;astorm;;;3
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);MAME (Libretro);;1987;Sega;Maze / Shooter Large;2P sim;0;joystick (8-way);good;1;raster;;;;3
avspa;Alien vs. Predator (Asia 940520);MAME (Libretro);avsp;1994;Capcom;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;avsp;;;3
avsp;Alien vs. Predator (Euro 940520);MAME (Libretro);;1994;Capcom;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;;;;3
avspj;Alien vs. Predator (Japan 940520);MAME (Libretro);avsp;1994;Capcom;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;avsp;;;3
avspu;Alien vs. Predator (USA 940520);MAME (Libretro);avsp;1994;Capcom;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;avsp;;;3
alien3;Alien3: The Gun (World);MAME (Libretro);;1993;Sega;Shooter / Gun;2P sim;0;joystick (analog);imperfect;1;raster;;;;2
aliensj;Aliens (Japan set 1);MAME (Libretro);aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;aliens;;;2
aliensu;Aliens (US);MAME (Libretro);aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;aliens;;;2
aliens;Aliens (World set 1);MAME (Libretro);;1990;Konami;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;2
aliens2;Aliens (World set 2);MAME (Libretro);aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;aliens;;;2
aafbb;All American Football (rev B);MAME (Libretro);aafb;1989;Leland Corp.;Sports / Amer. Football;4P sim;270;joystick (8-way),joystick (analog);preliminary;1;raster;aafb;;;1
aafbc;All American Football (rev C);MAME (Libretro);aafb;1989;Leland Corp.;Sports / Amer. Football;4P sim;270;joystick (8-way),joystick (analog);good;1;raster;aafb;;;1
aafbd2p;All American Football (rev D, 2 Players);MAME (Libretro);aafb;1989;Leland Corp.;Sports / Amer. Football;2P sim;270;joystick (8-way),joystick (analog);good;1;raster;aafb;;;1
aafb;All American Football (rev E);MAME (Libretro);;1989;Leland Corp.;Sports / Amer. Football;4P sim;270;joystick (8-way),joystick (analog);good;1;raster;;;;1
alleymas;Alley Master;MAME (Libretro);;1986;Cinematronics;Sports / Bowling;2P alt;270;joystick (analog);good;1;raster;;;;2
aligator;Alligator Hunt;MAME (Libretro);;1994;Gaelco;Shooter / 3rd Person;2P sim;0;joystick (8-way);preliminary;1;raster;;;;3
alphaho;Alpha Fighter / Head On;MAME (Libretro);;19??;Data East Corporation;Multiplay / Compilation;2P alt;270;joystick (4-way);preliminary;1;raster;;;;2
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007);MAME (Libretro);;1991;SNK;Shooter / Flying Vertical;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
alphaone;Alpha One (prototype, 3 lives);MAME (Libretro);mhavoc;1983;Atari;Shooter / Misc.;1P;0;dial;good;1;vector;mhavoc;;;1
alphaxz;The Alphax Z (Japan);MAME (Libretro);m660;1986;Ed Co. Ltd. (Wood Place Inc. license);Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;m660;;;2
alpinerc;Alpine Racer (Rev. AR2 Ver.C);MAME (Libretro);alpinerd;1994;Namco;Sports / Skiing;1P;0;joystick (2-way),joystick (analog);imperfect;1;raster;alpinerd;;;
alpinerd;Alpine Racer (Rev. AR2 Ver.D);MAME (Libretro);;1994;Namco;Sports / Skiing;1P;0;joystick (2-way),joystick (analog);imperfect;1;raster;;;;
alpine;Alpine Ski (set 1);MAME (Libretro);;1982;Taito Corporation;Sports / Skiing;2P alt;270;joystick (2-way);good;1;raster;;;;1
alpinea;Alpine Ski (set 2);MAME (Libretro);alpine;1982;Taito Corporation;Sports / Skiing;2P alt;270;joystick (2-way);good;1;raster;alpine;;;1
mt_beast;Altered Beast (Mega-Tech);MAME (Libretro);;1988;Sega;Platform / Fighter Scrolling;2P sim;0;joystick (8-way);preliminary;2;raster;megatech;;;4
altbeast;Altered Beast (set 8) (8751 317-0078);MAME (Libretro);;1988;Sega;Platform / Fighter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
mrflea;The Amazing Adventures of Mr. F. Lea;MAME (Libretro);;1982;Pacific Novelty;Platform / Run Jump;2P alt;270;joystick (4-way);good;1;raster;;;;1
maze;Amazing Maze;MAME (Libretro);;1976;Midway;Maze;2P sim;0;joystick (8-way);good;1;raster;;;;
ambush;Ambush;MAME (Libretro);;1983;Tecfri;Shooter / Flying (chase view);2P alt;0;joystick (8-way);good;1;raster;;;;2
amerdart;AmeriDarts (set 1);MAME (Libretro);;1989;Ameri;Sports / Darts;4P alt;0;trackball;good;1;raster;;;;1
horshoes;American Horseshoes (US);MAME (Libretro);;1990;Taito America Corporation;Sports / Horseshoes;4P alt;270;trackball;good;1;raster;;;;2
amspdwy;American Speedway (set 1);MAME (Libretro);;1987;Enerdyne Technologies Inc.;Driving / Race Track;2P sim;0;dial;good;1;raster;;;;1
amspdwya;American Speedway (set 2);MAME (Libretro);amspdwy;1987;Enerdyne Technologies Inc.;Driving / Race Track;2P sim;0;dial;good;1;raster;amspdwy;;;1
amidar;Amidar;MAME (Libretro);;1982;Konami;Maze / Outline;2P alt;90;joystick (4-way);good;1;raster;;;;1
amidaro;Amidar (Olympia);MAME (Libretro);amidar;1982;Konami (Olympia license);Maze / Outline;2P alt;90;joystick (4-way);good;1;raster;amidar;;;1
amidars;Amidar (Scramble hardware);MAME (Libretro);amidar;1982;Konami;Maze / Outline;2P alt;90;joystick (4-way);good;1;raster;amidar;;;1
amidaru;Amidar (Stern Electronics);MAME (Libretro);amidar;1982;Konami (Stern Electronics license);Maze / Outline;2P alt;90;joystick (4-way);good;1;raster;amidar;;;1
amigo;Amigo;MAME (Libretro);amidar;1982;bootleg;Maze / Outline;2P alt;90;joystick (4-way);good;1;raster;amidar;;;1
androdun;Andro Dunos (NGM-049)(NGH-049);MAME (Libretro);;1992;Visco;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
andromed;Andromeda (Japan?);MAME (Libretro);;1979;IPM;Shooter / Gallery;???;270;joystick (2-way);preliminary;1;raster;;;;1
angelkds;Angel Kids (Japan);MAME (Libretro);;1988;Sega / Nasco?;Climbing;2P alt;90;double joystick;good;1;raster;;;;
anteater;Anteater;MAME (Libretro);;1982;Tago Electronics;Maze;2P alt;90;joystick (4-way);good;1;raster;;;;1
aponow;Apocaljpse Now (bootleg of Rescue);MAME (Libretro);rescue;1982;bootleg;Shooter / Flying;2P alt;90;double joystick;good;1;raster;rescue;;;1
apparel;Apparel Night (Japan 860929);MAME (Libretro);;1986;Central Denshi;Tabletop / Mahjong * Mature *;1P;0;mahjong;good;1;raster;;;;
appoooh;Appoooh;MAME (Libretro);;1984;Sanritsu / Sega;Sports / Wrestling;2P alt;0;joystick (8-way);good;1;raster;;;;3
aquajack;Aqua Jack (World);MAME (Libretro);;1990;Taito Corporation Japan;Shooter / Driving (chase view);1P;0;joystick (8-way),dial;imperfect;1;raster;;;;4
aquarush;Aqua Rush (Japan, AQ1/VER.A1);MAME (Libretro);;1999;Namco;Puzzle / Misc.;2P sim;0;joystick (8-way);imperfect;1;raster;;;;6
aquarium;Aquarium (Japan);MAME (Libretro);;1996;Excellent System;Puzzle / Drop;2P sim;0;joystick (8-way);good;1;raster;;;;2
arabian;Arabian;MAME (Libretro);;1983;Sun Electronics;Platform / Run Jump;2P alt;270;joystick (8-way);good;1;raster;;;;1
arabiana;Arabian (Atari);MAME (Libretro);arabian;1983;Sun Electronics (Atari license);Platform / Run Jump;2P alt;270;joystick (8-way);good;1;raster;arabian;;;1
arabfgt;Arabian Fight (World);MAME (Libretro);;1991;Sega;Fighter / 2.5D;4P sim;0;joystick (8-way);imperfect;1;raster;;;;2
arabianm;Arabian Magic (Ver 1.0O 1992/07/06);MAME (Libretro);;1992;Taito Corporation Japan;Fighter / 2.5D;4P sim;0;joystick (8-way),dial;good;1;raster;;;;4
arbalest;Arbalester;MAME (Libretro);;1989;Seta;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;2
arcadecl;Arcade Classics (prototype);MAME (Libretro);;1992;Atari Games;Multiplay / Compilation;2P sim;0;trackball;good;1;raster;;;;3
archrivl;Arch Rivals (rev 4.0 6/29/89);MAME (Libretro);;1989;Bally Midway;Sports / Basketball;2P sim;0;joystick (analog);good;1;raster;;;;2
area51;Area 51 (R3000);MAME (Libretro);;1996;Atari Games;Shooter / Gun;2P sim;0;lightgun;good;1;raster;;;chd;1
a51mxr3k;Area 51 / Maximum Force Duo (R3000);MAME (Libretro);area51mx;1998;Atari Games;Shooter / Gun;2P sim;0;lightgun;good;1;raster;area51mx;;chd;1
area51mx;Area 51 / Maximum Force Duo v2.0;MAME (Libretro);;1998;Atari Games;Shooter / Gun;2P sim;0;lightgun;good;1;raster;;;chd;1
area88;Area 88 (Japan);MAME (Libretro);unsquad;1989;Capcom / Daipro;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;1;raster;unsquad;;;3
argus;Argus;MAME (Libretro);;1986;NMK (Jaleco license);Shooter / Flying Vertical;2P alt;270;joystick (8-way);imperfect;1;raster;;;;2
rygarj;Argus no Senshi (Japan);MAME (Libretro);rygar;1986;Tecmo;Platform / Fighter Scrolling;2P alt;0;joystick (8-way);good;1;raster;rygar;;;2
arkarea;Ark Area;MAME (Libretro);;1988;UPL;Shooter / Field;2P sim;0;joystick (8-way);good;1;raster;;;;2
arkangc;Arkanoid (Game Corporation bootleg, set 1);MAME (Libretro);arkanoid;1986;bootleg (Game Corporation);Ball & Paddle / Breakout;2P alt;90;dial;good;1;raster;arkanoid;;;1
arkatayt;Arkanoid (Tayto bootleg);MAME (Libretro);arkanoid;1986;bootleg (Tayto);Ball & Paddle / Breakout;2P alt;90;dial;good;1;raster;arkanoid;;;1
arknoid2;Arkanoid - Revenge of DOH (World);MAME (Libretro);;1987;Taito Corporation Japan;Ball & Paddle / Breakout;2P alt;270;dial;good;1;raster;;;;1
arkretrn;Arkanoid Returns (Ver 2.02O 1997/02/10);MAME (Libretro);;1997;Taito Corporation;Ball & Paddle / Breakout;2P sim;0;joystick (8-way),dial;good;1;raster;;;;4
arlingtn;Arlington Horse Racing (v1.21-D);MAME (Libretro);;1991;Strata/Incredible Technologies;Sports / Horse Racing;1P;0;joystick (vertical2-way);good;1;raster;;;;4
armwrest;Arm Wrestling;MAME (Libretro);;1985;Nintendo;Sports / Armwrestling;1P;0;joystick (3 (half4)-way);good;2;raster;;;;1
armedf;Armed Formation;MAME (Libretro);;1988;Nichibutsu;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;3
batrider;Armed Police Batrider (Europe) (Fri Feb 13 1998);MAME (Libretro);;1998;Raizing / Eighting;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
armora;Armor Attack;MAME (Libretro);;1980;Cinematronics;Maze / Shooter Small;2P sim;180;joystick (2-way);imperfect;1;vector;;;;2
armorar;Armor Attack (Rock-Ola);MAME (Libretro);armora;1980;Cinematronics (Rock-Ola license);Maze / Shooter Small;2P sim;180;joystick (2-way);imperfect;1;vector;armora;;;2
armorap;Armor Attack (prototype);MAME (Libretro);armora;1980;Cinematronics;Maze / Shooter Small;2P sim;180;joystick (2-way);imperfect;1;vector;armora;;;2
armorcar;Armored Car (set 1);MAME (Libretro);;1981;Stern Electronics;Maze;2P alt;90;joystick (4-way);good;1;raster;;;;2
armwara;Armored Warriors (Asia 941024);MAME (Libretro);armwar;1994;Capcom;Platform / Fighter Scrolling;3P sim;0;joystick (8-way);good;1;raster;armwar;;;3
armwar;Armored Warriors (Euro 941024);MAME (Libretro);;1994;Capcom;Platform / Fighter Scrolling;3P sim;0;joystick (8-way);good;1;raster;;;;3
armwaru;Armored Warriors (USA 941024);MAME (Libretro);armwar;1994;Capcom;Platform / Fighter Scrolling;3P sim;0;joystick (8-way);good;1;raster;armwar;;;3
mt_tgolf;Arnold Palmer Tournament Golf (Mega-Tech);MAME (Libretro);;1989;Sega;Sports / Golf;2P alt;0;joystick (8-way);preliminary;2;raster;megatech;;;4
